lat,lon,hcode,cx,cy
100.773365913,13.8983861327,2,2301,1481
100.773365913,13.8950986252,2,2301,1492
100.773365913,13.8918111178,1,2301,1503
100.773365913,13.8885236103,0,2301,1514
100.773365913,13.8852361028,1,2301,1525
100.773365913,13.8819485953,1,2301,1536
100.773365913,13.8786610879,0,2301,1547
100.773365913,13.8753735804,0,2301,1558
100.773365913,13.8720860729,0,2301,1569
100.773365913,13.8687985655,2,2301,1580
100.773365913,13.865511058,3,2301,1591
100.773365913,13.8622235505,2,2301,1602
100.773365913,13.858936043,2,2301,1613
100.773365913,13.8556485356,2,2301,1624
100.773365913,13.8523610281,2,2301,1635
100.773365913,13.8490735206,2,2301,1646
100.773365913,13.8457860132,2,2301,1657
100.773365913,13.8424985057,2,2301,1668
100.773365913,13.8392109982,2,2301,1679
100.773365913,13.8359234907,2,2301,1690
100.773365913,13.8326359833,1,2301,1701
100.773365913,13.8293484758,2,2301,1712
100.773365913,13.8260609683,3,2301,1723
100.773365913,13.8227734608,3,2301,1734
100.773365913,13.8194859534,2,2301,1745
100.773365913,13.8161984459,2,2301,1756
100.773365913,13.8129109384,1,2301,1767
100.773365913,13.809623431,1,2301,1778
100.773365913,13.8063359235,2,2301,1789
100.773365913,13.803048416,1,2301,1800
100.773365913,13.7997609085,1,2301,1811
100.773365913,13.7964734011,1,2301,1822
100.773365913,13.7931858936,1,2301,1833
100.773365913,13.7898983861,1,2301,1844
100.773365913,13.7866108787,1,2301,1855
100.773365913,13.7833233712,0,2301,1866
100.773365913,13.7800358637,0,2301,1877
100.773365913,13.7767483562,0,2301,1888
100.773365913,13.7734608488,1,2301,1899
100.773365913,13.7701733413,0,2301,1910
100.773365913,13.7668858338,0,2301,1921
100.773365913,13.7635983264,0,2301,1932
100.773365913,13.7603108189,0,2301,1943
100.773365913,13.7570233114,1,2301,1954
100.773365913,13.7537358039,2,2301,1965
100.773365913,13.7504482965,2,2301,1976
100.773365913,13.747160789,1,2301,1987
100.773365913,13.7438732815,1,2301,1998
100.773365913,13.7405857741,1,2301,2009
100.773365913,13.7372982666,0,2301,2020
100.773365913,13.7340107591,0,2301,2031
100.773365913,13.7307232516,0,2301,2042
100.773365913,13.7274357442,0,2301,2053
100.773365913,13.7241482367,2,2301,2064
100.773365913,13.7208607292,2,2301,2075
100.773365913,13.7175732218,2,2301,2086
100.773365913,13.7142857143,2,2301,2097
100.773365913,13.7109982068,1,2301,2108
100.773365913,13.7077106993,1,2301,2119
100.773365913,13.7044231919,1,2301,2130
100.773365913,13.7011356844,1,2301,2141
100.773365913,13.6978481769,1,2301,2152
100.773365913,13.6945606695,1,2301,2163
100.773365913,13.691273162,1,2301,2174
100.773365913,13.6879856545,2,2301,2185
100.773365913,13.684698147,2,2301,2196
100.773365913,13.6814106396,2,2301,2207
100.773365913,13.6781231321,2,2301,2218
100.773365913,13.6748356246,1,2301,2229
100.773365913,13.6715481172,1,2301,2240
100.773365913,13.6682606097,3,2301,2251
100.773365913,13.6649731022,2,2301,2262
100.773365913,13.6616855947,2,2301,2273
100.773365913,13.6583980873,2,2301,2284
100.773365913,13.6551105798,2,2301,2295
100.773365913,13.6518230723,2,2301,2306
100.773365913,13.6485355649,2,2301,2317
100.773365913,13.6452480574,2,2301,2328
100.773365913,13.6419605499,2,2301,2339
100.773365913,13.6386730424,2,2301,2350
100.773365913,13.635385535,2,2301,2361
100.773365913,13.6320980275,2,2301,2372
100.773365913,13.62881052,2,2301,2383
100.773365913,13.6255230126,1,2301,2394
100.773365913,13.6222355051,1,2301,2405
100.773365913,13.6189479976,1,2301,2416
100.773365913,13.6156604901,1,2301,2427
100.773365913,13.6123729827,1,2301,2438
100.773365913,13.6090854752,1,2301,2449
100.773365913,13.6057979677,1,2301,2460
100.773365913,13.6025104603,0,2301,2471
100.773365913,13.5992229528,0,2301,2482
100.773365913,13.5959354453,0,2301,2493
100.773365913,13.5926479378,0,2301,2504
100.773365913,13.5893604304,0,2301,2515
100.773365913,13.5860729229,0,2301,2526
100.773365913,13.5827854154,1,2301,2537
100.773365913,13.5794979079,1,2301,2548
100.773365913,13.5762104005,2,2301,2559
100.773365913,13.572922893,2,2301,2570
100.773365913,13.5696353855,1,2301,2581
100.773365913,13.5663478781,0,2301,2592
100.773365913,13.5630603706,0,2301,2603
100.773365913,13.5597728631,0,2301,2614
100.773365913,13.5564853556,0,2301,2625
100.773365913,13.5531978482,0,2301,2636
100.773365913,13.5499103407,0,2301,2647
100.773365913,13.5466228332,0,2301,2658
100.773365913,13.5433353258,0,2301,2669
100.773365913,13.5400478183,0,2301,2680
100.773365913,13.5367603108,0,2301,2691
100.773365913,13.5334728033,0,2301,2702
100.773365913,13.5301852959,1,2301,2713
100.773365913,13.5268977884,1,2301,2724
100.773365913,13.5236102809,1,2301,2735
100.773365913,13.5203227735,1,2301,2746
100.773365913,13.517035266,1,2301,2757
100.773365913,13.5137477585,1,2301,2768
100.773365913,13.510460251,1,2301,2779
100.773365913,13.5071727436,2,2301,2790
100.773365913,13.5038852361,2,2301,2801
100.773365913,13.5005977286,-1,2301,2812
100.773365913,13.4973102212,-1,2301,2823
100.773365913,13.4940227137,-2,2301,2834
100.773365913,13.4907352062,-2,2301,2845
100.773365913,13.4874476987,-2,2301,2856
100.773365913,13.4841601913,-2,2301,2867
100.773365913,13.4808726838,-2,2301,2878
100.773365913,13.4775851763,-2,2301,2889
100.773365913,13.4742976689,-2,2301,2900
100.773365913,13.4710101614,-2,2301,2911
100.773365913,13.4677226539,-2,2301,2922
100.773365913,13.4644351464,-2,2301,2933
100.776725718,14.2863120143,-1,2312,183
100.776725718,14.2830245069,-1,2312,194
100.776725718,14.2797369994,-1,2312,205
100.776725718,14.2764494919,-1,2312,216
100.776725718,14.2731619845,-1,2312,227
100.776725718,14.269874477,-1,2312,238
100.776725718,14.2665869695,-1,2312,249
100.776725718,14.263299462,-1,2312,260
100.776725718,14.2600119546,-1,2312,271
100.776725718,14.2567244471,-1,2312,282
100.776725718,14.2534369396,-1,2312,293
100.776725718,14.2501494322,-1,2312,304
100.776725718,14.2468619247,-1,2312,315
100.776725718,14.2435744172,5,2312,326
100.776725718,14.2402869097,5,2312,337
100.776725718,14.2369994023,6,2312,348
100.776725718,14.2337118948,6,2312,359
100.776725718,14.2304243873,6,2312,370
100.776725718,14.2271368799,6,2312,381
100.776725718,14.2238493724,3,2312,392
100.776725718,14.2205618649,1,2312,403
100.776725718,14.2172743574,1,2312,414
100.776725718,14.21398685,1,2312,425
100.776725718,14.2106993425,1,2312,436
100.776725718,14.207411835,1,2312,447
100.776725718,14.2041243276,1,2312,458
100.776725718,14.2008368201,1,2312,469
100.776725718,14.1975493126,2,2312,480
100.776725718,14.1942618051,2,2312,491
100.776725718,14.1909742977,2,2312,502
100.776725718,14.1876867902,2,2312,513
100.776725718,14.1843992827,2,2312,524
100.776725718,14.1811117753,2,2312,535
100.776725718,14.1778242678,2,2312,546
100.776725718,14.1745367603,2,2312,557
100.776725718,14.1712492528,2,2312,568
100.776725718,14.1679617454,2,2312,579
100.776725718,14.1646742379,2,2312,590
100.776725718,14.1613867304,2,2312,601
100.776725718,14.158099223,2,2312,612
100.776725718,14.1548117155,2,2312,623
100.776725718,14.151524208,2,2312,634
100.776725718,14.1482367005,2,2312,645
100.776725718,14.1449491931,2,2312,656
100.776725718,14.1416616856,2,2312,667
100.776725718,14.1383741781,2,2312,678
100.776725718,14.1350866707,2,2312,689
100.776725718,14.1317991632,2,2312,700
100.776725718,14.1285116557,2,2312,711
100.776725718,14.1252241482,2,2312,722
100.776725718,14.1219366408,2,2312,733
100.776725718,14.1186491333,2,2312,744
100.776725718,14.1153616258,2,2312,755
100.776725718,14.1120741184,2,2312,766
100.776725718,14.1087866109,2,2312,777
100.776725718,14.1054991034,2,2312,788
100.776725718,14.1022115959,4,2312,799
100.776725718,14.0989240885,4,2312,810
100.776725718,14.095636581,5,2312,821
100.776725718,14.0923490735,5,2312,832
100.776725718,14.089061566,5,2312,843
100.776725718,14.0857740586,4,2312,854
100.776725718,14.0824865511,4,2312,865
100.776725718,14.0791990436,2,2312,876
100.776725718,14.0759115362,2,2312,887
100.776725718,14.0726240287,2,2312,898
100.776725718,14.0693365212,2,2312,909
100.776725718,14.0660490137,2,2312,920
100.776725718,14.0627615063,2,2312,931
100.776725718,14.0594739988,2,2312,942
100.776725718,14.0561864913,2,2312,953
100.776725718,14.0528989839,2,2312,964
100.776725718,14.0496114764,2,2312,975
100.776725718,14.0463239689,2,2312,986
100.776725718,14.0430364614,4,2312,997
100.776725718,14.039748954,4,2312,1008
100.776725718,14.0364614465,4,2312,1019
100.776725718,14.033173939,4,2312,1030
100.776725718,14.0298864316,3,2312,1041
100.776725718,14.0265989241,3,2312,1052
100.776725718,14.0233114166,4,2312,1063
100.776725718,14.0200239091,4,2312,1074
100.776725718,14.0167364017,3,2312,1085
100.776725718,14.0134488942,2,2312,1096
100.776725718,14.0101613867,2,2312,1107
100.776725718,14.0068738793,4,2312,1118
100.776725718,14.0035863718,3,2312,1129
100.776725718,14.0002988643,3,2312,1140
100.776725718,13.9970113568,3,2312,1151
100.776725718,13.9937238494,3,2312,1162
100.776725718,13.9904363419,4,2312,1173
100.776725718,13.9871488344,3,2312,1184
100.776725718,13.983861327,2,2312,1195
100.776725718,13.9805738195,2,2312,1206
100.776725718,13.977286312,2,2312,1217
100.776725718,13.9739988045,4,2312,1228
100.776725718,13.9707112971,3,2312,1239
100.776725718,13.9674237896,3,2312,1250
100.776725718,13.9641362821,3,2312,1261
100.776725718,13.9608487747,3,2312,1272
100.776725718,13.9575612672,3,2312,1283
100.776725718,13.9542737597,3,2312,1294
100.776725718,13.9509862522,3,2312,1305
100.776725718,13.9476987448,3,2312,1316
100.776725718,13.9444112373,3,2312,1327
100.776725718,13.9411237298,3,2312,1338
100.776725718,13.9378362224,3,2312,1349
100.776725718,13.9345487149,3,2312,1360
100.776725718,13.9312612074,3,2312,1371
100.776725718,13.9279736999,3,2312,1382
100.776725718,13.9246861925,3,2312,1393
100.776725718,13.921398685,3,2312,1404
100.776725718,13.9181111775,3,2312,1415
100.776725718,13.9148236701,3,2312,1426
100.776725718,13.9115361626,3,2312,1437
100.776725718,13.9082486551,3,2312,1448
100.776725718,13.9049611476,3,2312,1459
100.776725718,13.9016736402,3,2312,1470
100.776725718,13.8983861327,2,2312,1481
100.776725718,13.8950986252,2,2312,1492
100.776725718,13.8918111178,1,2312,1503
100.776725718,13.8885236103,1,2312,1514
100.776725718,13.8852361028,2,2312,1525
100.776725718,13.8819485953,3,2312,1536
100.776725718,13.8786610879,1,2312,1547
100.776725718,13.8753735804,0,2312,1558
100.776725718,13.8720860729,0,2312,1569
100.776725718,13.8687985655,2,2312,1580
100.776725718,13.865511058,2,2312,1591
100.776725718,13.8622235505,2,2312,1602
100.776725718,13.858936043,2,2312,1613
100.776725718,13.8556485356,2,2312,1624
100.776725718,13.8523610281,2,2312,1635
100.776725718,13.8490735206,2,2312,1646
100.776725718,13.8457860132,2,2312,1657
100.776725718,13.8424985057,2,2312,1668
100.776725718,13.8392109982,2,2312,1679
100.776725718,13.8359234907,2,2312,1690
100.776725718,13.8326359833,2,2312,1701
100.776725718,13.8293484758,2,2312,1712
100.776725718,13.8260609683,3,2312,1723
100.776725718,13.8227734608,3,2312,1734
100.776725718,13.8194859534,3,2312,1745
100.776725718,13.8161984459,2,2312,1756
100.776725718,13.8129109384,2,2312,1767
100.776725718,13.809623431,3,2312,1778
100.776725718,13.8063359235,2,2312,1789
100.776725718,13.803048416,1,2312,1800
100.776725718,13.7997609085,1,2312,1811
100.776725718,13.7964734011,1,2312,1822
100.776725718,13.7931858936,1,2312,1833
100.776725718,13.7898983861,1,2312,1844
100.776725718,13.7866108787,1,2312,1855
100.776725718,13.7833233712,0,2312,1866
100.776725718,13.7800358637,0,2312,1877
100.776725718,13.7767483562,0,2312,1888
100.776725718,13.7734608488,2,2312,1899
100.776725718,13.7701733413,1,2312,1910
100.776725718,13.7668858338,0,2312,1921
100.776725718,13.7635983264,0,2312,1932
100.776725718,13.7603108189,1,2312,1943
100.776725718,13.7570233114,3,2312,1954
100.776725718,13.7537358039,3,2312,1965
100.776725718,13.7504482965,2,2312,1976
100.776725718,13.747160789,2,2312,1987
100.776725718,13.7438732815,1,2312,1998
100.776725718,13.7405857741,0,2312,2009
100.776725718,13.7372982666,0,2312,2020
100.776725718,13.7340107591,0,2312,2031
100.776725718,13.7307232516,0,2312,2042
100.776725718,13.7274357442,0,2312,2053
100.776725718,13.7241482367,2,2312,2064
100.776725718,13.7208607292,2,2312,2075
100.776725718,13.7175732218,2,2312,2086
100.776725718,13.7142857143,2,2312,2097
100.776725718,13.7109982068,2,2312,2108
100.776725718,13.7077106993,1,2312,2119
100.776725718,13.7044231919,1,2312,2130
100.776725718,13.7011356844,1,2312,2141
100.776725718,13.6978481769,1,2312,2152
100.776725718,13.6945606695,2,2312,2163
100.776725718,13.691273162,2,2312,2174
100.776725718,13.6879856545,2,2312,2185
100.776725718,13.684698147,3,2312,2196
100.776725718,13.6814106396,3,2312,2207
100.776725718,13.6781231321,2,2312,2218
100.776725718,13.6748356246,2,2312,2229
100.776725718,13.6715481172,2,2312,2240
100.776725718,13.6682606097,3,2312,2251
100.776725718,13.6649731022,2,2312,2262
100.776725718,13.6616855947,2,2312,2273
100.776725718,13.6583980873,2,2312,2284
100.776725718,13.6551105798,2,2312,2295
100.776725718,13.6518230723,2,2312,2306
100.776725718,13.6485355649,2,2312,2317
100.776725718,13.6452480574,2,2312,2328
100.776725718,13.6419605499,2,2312,2339
100.776725718,13.6386730424,2,2312,2350
100.776725718,13.635385535,2,2312,2361
100.776725718,13.6320980275,2,2312,2372
100.776725718,13.62881052,2,2312,2383
100.776725718,13.6255230126,1,2312,2394
100.776725718,13.6222355051,1,2312,2405
100.776725718,13.6189479976,1,2312,2416
100.776725718,13.6156604901,1,2312,2427
100.776725718,13.6123729827,1,2312,2438
100.776725718,13.6090854752,1,2312,2449
100.776725718,13.6057979677,0,2312,2460
100.776725718,13.6025104603,0,2312,2471
100.776725718,13.5992229528,0,2312,2482
100.776725718,13.5959354453,0,2312,2493
100.776725718,13.5926479378,0,2312,2504
100.776725718,13.5893604304,0,2312,2515
100.776725718,13.5860729229,0,2312,2526
100.776725718,13.5827854154,1,2312,2537
100.776725718,13.5794979079,2,2312,2548
100.776725718,13.5762104005,3,2312,2559
100.776725718,13.572922893,2,2312,2570
100.776725718,13.5696353855,1,2312,2581
100.776725718,13.5663478781,0,2312,2592
100.776725718,13.5630603706,0,2312,2603
100.776725718,13.5597728631,0,2312,2614
100.776725718,13.5564853556,0,2312,2625
100.776725718,13.5531978482,0,2312,2636
100.776725718,13.5499103407,0,2312,2647
100.776725718,13.5466228332,0,2312,2658
100.776725718,13.5433353258,0,2312,2669
100.776725718,13.5400478183,0,2312,2680
100.776725718,13.5367603108,0,2312,2691
100.776725718,13.5334728033,0,2312,2702
100.776725718,13.5301852959,1,2312,2713
100.776725718,13.5268977884,1,2312,2724
100.776725718,13.5236102809,1,2312,2735
100.776725718,13.5203227735,1,2312,2746
100.776725718,13.517035266,1,2312,2757
100.776725718,13.5137477585,1,2312,2768
100.776725718,13.510460251,1,2312,2779
100.776725718,13.5071727436,1,2312,2790
100.776725718,13.5038852361,1,2312,2801
100.776725718,13.5005977286,-1,2312,2812
100.776725718,13.4973102212,-1,2312,2823
100.776725718,13.4940227137,-2,2312,2834
100.776725718,13.4907352062,-2,2312,2845
100.776725718,13.4874476987,-2,2312,2856
100.776725718,13.4841601913,-2,2312,2867
100.776725718,13.4808726838,-2,2312,2878
100.776725718,13.4775851763,-2,2312,2889
100.776725718,13.4742976689,-2,2312,2900
100.776725718,13.4710101614,-2,2312,2911
100.776725718,13.4677226539,-2,2312,2922
100.776725718,13.4644351464,-2,2312,2933
100.780085522,14.2863120143,-1,2323,183
100.780085522,14.2830245069,-1,2323,194
100.780085522,14.2797369994,-1,2323,205
100.780085522,14.2764494919,-1,2323,216
100.780085522,14.2731619845,-1,2323,227
100.780085522,14.269874477,-1,2323,238
100.780085522,14.2665869695,-1,2323,249
100.780085522,14.263299462,-1,2323,260
100.780085522,14.2600119546,-1,2323,271
100.780085522,14.2567244471,-1,2323,282
100.780085522,14.2534369396,-1,2323,293
100.780085522,14.2501494322,-1,2323,304
100.780085522,14.2468619247,-1,2323,315
100.780085522,14.2435744172,4,2323,326
100.780085522,14.2402869097,5,2323,337
100.780085522,14.2369994023,5,2323,348
100.780085522,14.2337118948,5,2323,359
100.780085522,14.2304243873,5,2323,370
100.780085522,14.2271368799,4,2323,381
100.780085522,14.2238493724,2,2323,392
100.780085522,14.2205618649,1,2323,403
100.780085522,14.2172743574,0,2323,414
100.780085522,14.21398685,0,2323,425
100.780085522,14.2106993425,0,2323,436
100.780085522,14.207411835,0,2323,447
100.780085522,14.2041243276,0,2323,458
100.780085522,14.2008368201,0,2323,469
100.780085522,14.1975493126,1,2323,480
100.780085522,14.1942618051,1,2323,491
100.780085522,14.1909742977,1,2323,502
100.780085522,14.1876867902,1,2323,513
100.780085522,14.1843992827,1,2323,524
100.780085522,14.1811117753,1,2323,535
100.780085522,14.1778242678,1,2323,546
100.780085522,14.1745367603,1,2323,557
100.780085522,14.1712492528,1,2323,568
100.780085522,14.1679617454,1,2323,579
100.780085522,14.1646742379,1,2323,590
100.780085522,14.1613867304,2,2323,601
100.780085522,14.158099223,2,2323,612
100.780085522,14.1548117155,3,2323,623
100.780085522,14.151524208,3,2323,634
100.780085522,14.1482367005,3,2323,645
100.780085522,14.1449491931,3,2323,656
100.780085522,14.1416616856,3,2323,667
100.780085522,14.1383741781,3,2323,678
100.780085522,14.1350866707,3,2323,689
100.780085522,14.1317991632,3,2323,700
100.780085522,14.1285116557,3,2323,711
100.780085522,14.1252241482,3,2323,722
100.780085522,14.1219366408,3,2323,733
100.780085522,14.1186491333,3,2323,744
100.780085522,14.1153616258,3,2323,755
100.780085522,14.1120741184,3,2323,766
100.780085522,14.1087866109,3,2323,777
100.780085522,14.1054991034,3,2323,788
100.780085522,14.1022115959,4,2323,799
100.780085522,14.0989240885,4,2323,810
100.780085522,14.095636581,4,2323,821
100.780085522,14.0923490735,4,2323,832
100.780085522,14.089061566,4,2323,843
100.780085522,14.0857740586,4,2323,854
100.780085522,14.0824865511,3,2323,865
100.780085522,14.0791990436,3,2323,876
100.780085522,14.0759115362,3,2323,887
100.780085522,14.0726240287,2,2323,898
100.780085522,14.0693365212,2,2323,909
100.780085522,14.0660490137,2,2323,920
100.780085522,14.0627615063,2,2323,931
100.780085522,14.0594739988,2,2323,942
100.780085522,14.0561864913,2,2323,953
100.780085522,14.0528989839,2,2323,964
100.780085522,14.0496114764,2,2323,975
100.780085522,14.0463239689,2,2323,986
100.780085522,14.0430364614,3,2323,997
100.780085522,14.039748954,4,2323,1008
100.780085522,14.0364614465,4,2323,1019
100.780085522,14.033173939,3,2323,1030
100.780085522,14.0298864316,3,2323,1041
100.780085522,14.0265989241,3,2323,1052
100.780085522,14.0233114166,4,2323,1063
100.780085522,14.0200239091,4,2323,1074
100.780085522,14.0167364017,3,2323,1085
100.780085522,14.0134488942,3,2323,1096
100.780085522,14.0101613867,3,2323,1107
100.780085522,14.0068738793,4,2323,1118
100.780085522,14.0035863718,3,2323,1129
100.780085522,14.0002988643,3,2323,1140
100.780085522,13.9970113568,3,2323,1151
100.780085522,13.9937238494,3,2323,1162
100.780085522,13.9904363419,4,2323,1173
100.780085522,13.9871488344,3,2323,1184
100.780085522,13.983861327,3,2323,1195
100.780085522,13.9805738195,3,2323,1206
100.780085522,13.977286312,3,2323,1217
100.780085522,13.9739988045,3,2323,1228
100.780085522,13.9707112971,3,2323,1239
100.780085522,13.9674237896,3,2323,1250
100.780085522,13.9641362821,3,2323,1261
100.780085522,13.9608487747,3,2323,1272
100.780085522,13.9575612672,3,2323,1283
100.780085522,13.9542737597,3,2323,1294
100.780085522,13.9509862522,3,2323,1305
100.780085522,13.9476987448,3,2323,1316
100.780085522,13.9444112373,3,2323,1327
100.780085522,13.9411237298,3,2323,1338
100.780085522,13.9378362224,3,2323,1349
100.780085522,13.9345487149,3,2323,1360
100.780085522,13.9312612074,3,2323,1371
100.780085522,13.9279736999,3,2323,1382
100.780085522,13.9246861925,3,2323,1393
100.780085522,13.921398685,3,2323,1404
100.780085522,13.9181111775,3,2323,1415
100.780085522,13.9148236701,3,2323,1426
100.780085522,13.9115361626,3,2323,1437
100.780085522,13.9082486551,3,2323,1448
100.780085522,13.9049611476,3,2323,1459
100.780085522,13.9016736402,3,2323,1470
100.780085522,13.8983861327,3,2323,1481
100.780085522,13.8950986252,2,2323,1492
100.780085522,13.8918111178,1,2323,1503
100.780085522,13.8885236103,1,2323,1514
100.780085522,13.8852361028,1,2323,1525
100.780085522,13.8819485953,1,2323,1536
100.780085522,13.8786610879,1,2323,1547
100.780085522,13.8753735804,1,2323,1558
100.780085522,13.8720860729,0,2323,1569
100.780085522,13.8687985655,1,2323,1580
100.780085522,13.865511058,1,2323,1591
100.780085522,13.8622235505,2,2323,1602
100.780085522,13.858936043,2,2323,1613
100.780085522,13.8556485356,2,2323,1624
100.780085522,13.8523610281,2,2323,1635
100.780085522,13.8490735206,2,2323,1646
100.780085522,13.8457860132,2,2323,1657
100.780085522,13.8424985057,2,2323,1668
100.780085522,13.8392109982,2,2323,1679
100.780085522,13.8359234907,2,2323,1690
100.780085522,13.8326359833,2,2323,1701
100.780085522,13.8293484758,3,2323,1712
100.780085522,13.8260609683,3,2323,1723
100.780085522,13.8227734608,3,2323,1734
100.780085522,13.8194859534,3,2323,1745
100.780085522,13.8161984459,1,2323,1756
100.780085522,13.8129109384,1,2323,1767
100.780085522,13.809623431,2,2323,1778
100.780085522,13.8063359235,1,2323,1789
100.780085522,13.803048416,1,2323,1800
100.780085522,13.7997609085,1,2323,1811
100.780085522,13.7964734011,1,2323,1822
100.780085522,13.7931858936,1,2323,1833
100.780085522,13.7898983861,1,2323,1844
100.780085522,13.7866108787,1,2323,1855
100.780085522,13.7833233712,1,2323,1866
100.780085522,13.7800358637,0,2323,1877
100.780085522,13.7767483562,0,2323,1888
100.780085522,13.7734608488,0,2323,1899
100.780085522,13.7701733413,0,2323,1910
100.780085522,13.7668858338,0,2323,1921
100.780085522,13.7635983264,0,2323,1932
100.780085522,13.7603108189,1,2323,1943
100.780085522,13.7570233114,2,2323,1954
100.780085522,13.7537358039,3,2323,1965
100.780085522,13.7504482965,2,2323,1976
100.780085522,13.747160789,2,2323,1987
100.780085522,13.7438732815,1,2323,1998
100.780085522,13.7405857741,1,2323,2009
100.780085522,13.7372982666,0,2323,2020
100.780085522,13.7340107591,0,2323,2031
100.780085522,13.7307232516,0,2323,2042
100.780085522,13.7274357442,0,2323,2053
100.780085522,13.7241482367,2,2323,2064
100.780085522,13.7208607292,2,2323,2075
100.780085522,13.7175732218,2,2323,2086
100.780085522,13.7142857143,2,2323,2097
100.780085522,13.7109982068,2,2323,2108
100.780085522,13.7077106993,1,2323,2119
100.780085522,13.7044231919,1,2323,2130
100.780085522,13.7011356844,1,2323,2141
100.780085522,13.6978481769,1,2323,2152
100.780085522,13.6945606695,2,2323,2163
100.780085522,13.691273162,2,2323,2174
100.780085522,13.6879856545,2,2323,2185
100.780085522,13.684698147,2,2323,2196
100.780085522,13.6814106396,3,2323,2207
100.780085522,13.6781231321,2,2323,2218
100.780085522,13.6748356246,2,2323,2229
100.780085522,13.6715481172,2,2323,2240
100.780085522,13.6682606097,2,2323,2251
100.780085522,13.6649731022,2,2323,2262
100.780085522,13.6616855947,2,2323,2273
100.780085522,13.6583980873,2,2323,2284
100.780085522,13.6551105798,2,2323,2295
100.780085522,13.6518230723,2,2323,2306
100.780085522,13.6485355649,2,2323,2317
100.780085522,13.6452480574,2,2323,2328
100.780085522,13.6419605499,2,2323,2339
100.780085522,13.6386730424,2,2323,2350
100.780085522,13.635385535,2,2323,2361
100.780085522,13.6320980275,2,2323,2372
100.780085522,13.62881052,2,2323,2383
100.780085522,13.6255230126,1,2323,2394
100.780085522,13.6222355051,1,2323,2405
100.780085522,13.6189479976,0,2323,2416
100.780085522,13.6156604901,0,2323,2427
100.780085522,13.6123729827,0,2323,2438
100.780085522,13.6090854752,1,2323,2449
100.780085522,13.6057979677,1,2323,2460
100.780085522,13.6025104603,0,2323,2471
100.780085522,13.5992229528,0,2323,2482
100.780085522,13.5959354453,0,2323,2493
100.780085522,13.5926479378,0,2323,2504
100.780085522,13.5893604304,0,2323,2515
100.780085522,13.5860729229,0,2323,2526
100.780085522,13.5827854154,1,2323,2537
100.780085522,13.5794979079,1,2323,2548
100.780085522,13.5762104005,2,2323,2559
100.780085522,13.572922893,1,2323,2570
100.780085522,13.5696353855,1,2323,2581
100.780085522,13.5663478781,0,2323,2592
100.780085522,13.5630603706,0,2323,2603
100.780085522,13.5597728631,0,2323,2614
100.780085522,13.5564853556,0,2323,2625
100.780085522,13.5531978482,0,2323,2636
100.780085522,13.5499103407,0,2323,2647
100.780085522,13.5466228332,0,2323,2658
100.780085522,13.5433353258,0,2323,2669
100.780085522,13.5400478183,0,2323,2680
100.780085522,13.5367603108,0,2323,2691
100.780085522,13.5334728033,0,2323,2702
100.780085522,13.5301852959,1,2323,2713
100.780085522,13.5268977884,1,2323,2724
100.780085522,13.5236102809,1,2323,2735
100.780085522,13.5203227735,1,2323,2746
100.780085522,13.517035266,1,2323,2757
100.780085522,13.5137477585,1,2323,2768
100.780085522,13.510460251,0,2323,2779
100.780085522,13.5071727436,0,2323,2790
100.780085522,13.5038852361,0,2323,2801
100.780085522,13.5005977286,-1,2323,2812
100.780085522,13.4973102212,-1,2323,2823
100.780085522,13.4940227137,-2,2323,2834
100.780085522,13.4907352062,-2,2323,2845
100.780085522,13.4874476987,-2,2323,2856
100.780085522,13.4841601913,-2,2323,2867
100.780085522,13.4808726838,-2,2323,2878
100.780085522,13.4775851763,-2,2323,2889
100.780085522,13.4742976689,-2,2323,2900
100.780085522,13.4710101614,-2,2323,2911
100.780085522,13.4677226539,-2,2323,2922
100.780085522,13.4644351464,-2,2323,2933
100.783445327,14.2863120143,-1,2334,183
100.783445327,14.2830245069,-1,2334,194
100.783445327,14.2797369994,-1,2334,205
100.783445327,14.2764494919,-1,2334,216
100.783445327,14.2731619845,-1,2334,227
100.783445327,14.269874477,-1,2334,238
100.783445327,14.2665869695,-1,2334,249
100.783445327,14.263299462,-1,2334,260
100.783445327,14.2600119546,-1,2334,271
100.783445327,14.2567244471,-1,2334,282
100.783445327,14.2534369396,-1,2334,293
100.783445327,14.2501494322,-1,2334,304
100.783445327,14.2468619247,-1,2334,315
100.783445327,14.2435744172,4,2334,326
100.783445327,14.2402869097,4,2334,337
100.783445327,14.2369994023,4,2334,348
100.783445327,14.2337118948,4,2334,359
100.783445327,14.2304243873,3,2334,370
100.783445327,14.2271368799,2,2334,381
100.783445327,14.2238493724,1,2334,392
100.783445327,14.2205618649,0,2334,403
100.783445327,14.2172743574,0,2334,414
100.783445327,14.21398685,0,2334,425
100.783445327,14.2106993425,0,2334,436
100.783445327,14.207411835,0,2334,447
100.783445327,14.2041243276,0,2334,458
100.783445327,14.2008368201,0,2334,469
100.783445327,14.1975493126,0,2334,480
100.783445327,14.1942618051,0,2334,491
100.783445327,14.1909742977,0,2334,502
100.783445327,14.1876867902,0,2334,513
100.783445327,14.1843992827,0,2334,524
100.783445327,14.1811117753,0,2334,535
100.783445327,14.1778242678,0,2334,546
100.783445327,14.1745367603,0,2334,557
100.783445327,14.1712492528,0,2334,568
100.783445327,14.1679617454,0,2334,579
100.783445327,14.1646742379,0,2334,590
100.783445327,14.1613867304,1,2334,601
